HostTime_ns,Data
1786313977563220318,496
1786313977567923680,487
1786313977573929877,481
1786313977579207225,476
1786313977584160388,473
1786313977589180901,470
1786313977595199406,470
1786313977600216696,471
1786313977604964087,473
1786313977610192170,476
1786313977616202251,480
1786313977620952684,484
1786313977626196829,488
1786313977631200046,493
1786313977637053706,498
1786313977642178785,503
1786313977647075572,508
1786313977651958186,513
1786313977658185218,517
1786313977663085448,521
1786313977667909814,525
1786313977673093753,529
1786313977679220739,532
1786313977684182588,534
1786313977689074467,536
1786313977695205722,537
1786313977700207702,538
1786313977705093103,538
1786313977710221840,538
1786313977716209404,538
1786313977721183800,536
1786313977726201556,534
1786313977731093944,531
1786313977737059456,528
1786313977742195721,525
1786313977747187266,521
1786313977752650458,517
1786313977758185390,513
1786313977763204820,509
1786313977767993275,504
1786313977772998639,499
1786313977779197391,494
1786313977784058220,489
1786313977789185920,485
1786313977794217704,481
1786313977800206866,477
1786313977805001775,473
1786313977809994865,469
1786313977815006868,466
1786313977821191980,463
1786313977826217234,461
1786313977831200832,458
1786313977835933092,456
1786313977842006044,454
1786313977846979768,452
1786313977852023152,450
1786313977858107858,448
1786313977863115741,446
1786313977867997554,445
1786313977872984767,443
1786313977879159822,442
1786313977884134391,440
1786313977888973551,438
1786313977893938123,437
1786313977900035637,436
1786313977904974969,435
1786313977910025020,434
1786313977915229682,434
1786313977920973485,433
1786313977926253186,433
1786313977931283508,432
1786313977935972854,432
1786313977942270566,432
1786313977947413078,431
1786313977951968795,431
1786313977957246343,431
1786313977963284478,431
1786313977967930102,431
1786313977973332871,431
1786313977978093167,431
1786313977984361937,431
1786313977989144395,431
1786313977994094805,432
1786313977999034650,431
1786313978005184765,432
1786313978009976488,433
1786313978014958575,434
1786313978019987109,434
1786313978025918736,435
1786313978031149697,436
1786313978036064089,437
1786313978041963378,438
1786313978047178690,438
1786313978052083058,439
1786313978057091409,440
1786313978063244759,440
1786313978067909097,441
1786313978073050922,442
1786313978078204900,443
1786313978083912294,444
1786313978089014671,444
1786313978094166272,444
1786313978099206624,444
1786313978104974402,444
1786313978110088991,444
1786313978115179830,445
1786313978120074102,445
1786313978126182955,445
1786313978131174326,446
1786313978136107016,447
1786313978141177428,448
1786313978146903005,448
1786313978151939346,448
1786313978157108117,449
1786313978162199323,449
1786313978167910680,449
1786313978173174889,449
1786313978178185869,450
1786313978183045550,450
1786313978188987657,450
1786313978194094026,450
1786313978199155531,449
1786313978203981851,448
1786313978210068968,448
1786313978215073915,447
1786313978220064606,445
1786313978226299370,443
1786313978231194108,442
1786313978236058454,441
1786313978241201827,440
1786313978247205733,438
1786313978251983792,437
1786313978257060705,436
1786313978262059054,435
1786313978268191488,433
1786313978273192722,430
1786313978278083470,429
1786313978282942353,426
1786313978289074363,424
1786313978294197546,423
1786313978299207199,422
1786313978304029386,421
1786313978310210128,422
1786313978315070418,425
1786313978319951002,429
1786313978325076827,436
1786313978331019286,446
1786313978337352487,457
1786313978340960218,471
1786313978346033934,489
1786313978352150974,507
1786313978357009886,528
1786313978362033629,550
1786313978366913832,573
1786313978372973213,596
1786313978377958844,620
1786313978383074362,645
1786313978388138186,668
1786313978394177021,691
1786313978398957913,713
1786313978403975480,733
1786313978410119014,751
1786313978414909251,767
1786313978420040339,781
1786313978425109139,793
1786313978431029180,802
1786313978436054729,810
1786313978441006426,814
1786313978446030216,816
1786313978451993679,815
1786313978456911937,812
1786313978462049582,807
1786313978467059031,800
1786313978472957891,791
1786313978477924441,780
1786313978482917672,767
1786313978487971986,753
1786313978493928054,738
1786313978498916981,722
1786313978503973916,705
1786313978508924376,688
1786313978515023511,670
1786313978519970180,652
1786313978525050153,633
1786313978530024835,615
1786313978535944408,597
1786313978540924172,580
1786313978545921430,562
1786313978550938431,546
1786313978556931514,531
1786313978562035431,517
1786313978566885944,504
1786313978571881639,493
1786313978578002238,484
1786313978582950444,478
1786313978588020966,472
1786313978594013872,468
1786313978598998171,465
1786313978603898004,464
1786313978609003705,464
1786313978615164614,465
1786313978620002363,468
1786313978625249435,470
1786313978630182050,474
1786313978636000167,478
1786313978641187054,483
1786313978646182138,488
1786313978650914600,493
1786313978657071981,498
1786313978662197837,504
1786313978666935794,510
1786313978672175932,515
1786313978678109351,521
1786313978683134249,526
1786313978688138584,530
1786313978693193942,533
1786313978699194376,536
1786313978703972263,538
1786313978709188874,538
1786313978714195760,539
1786313978720038209,539
1786313978725023568,537
1786313978729905958,536
1786313978735013072,534
1786313978740953506,532
1786313978746180701,529
1786313978751060984,527
1786313978756007121,524
1786313978762188417,520
1786313978766960086,515
1786313978772132459,510
1786313978778222278,506
1786313978782962781,502
1786313978787958134,497
1786313978792954593,493
1786313978799054554,490
1786313978803949802,485
1786313978808948396,482
1786313978813974782,478
1786313978820292081,475
1786313978825113120,472
1786313978830908339,469
1786313978834968274,466
1786313978841447517,463
1786313978846414723,460
1786313978851772609,457
1786313978856173323,455
1786313978861970338,453
1786313978866920068,451
1786313978872057963,449
1786313978876931241,447
1786313978882918252,445
1786313978887956204,443
1786313978892963341,441
1786313978897954924,440
1786313978903954226,438
1786313978908996590,437
1786313978914148925,436
1786313978919134735,435
1786313978925002920,433
1786313978930746226,433
1786313978935076526,432
1786313978940200011,431
1786313978946214213,431
1786313978950938748,431
1786313978955949349,432
1786313978961831219,431
1786313978966903232,431
1786313978972235153,431
1786313978976906083,431
1786313978983014781,430
1786313978987879522,430
1786313978992959599,430
1786313978997999214,429
1786313979003928440,429
1786313979009165865,428
1786313979014170297,428
1786313979018933052,428
1786313979024923920,428
1786313979030024415,427
1786313979034928253,428
1786313979039922848,429
1786313979045994088,429
1786313979050943311,429
1786313979055875294,430
1786313979060860597,431
1786313979066917321,431
1786313979072006403,430
1786313979077006744,431
1786313979082043148,431
1786313979088038418,431
1786313979093162511,432
1786313979098064666,431
1786313979103096685,431
1786313979109053809,430
1786313979114084419,430
1786313979119077078,430
1786313979124049144,430
1786313979130081175,429
1786313979135051467,429
1786313979140052745,428
1786313979145954375,428
1786313979150921884,428
1786313979155875403,428
1786313979160863857,427
1786313979166943770,426
1786313979171930729,426
1786313979176928988,425
1786313979182053905,426
1786313979188042816,426
1786313979193027617,426
1786313979198040928,427
1786313979203038773,427
1786313979209030286,427
1786313979214032496,428
1786313979218937550,428
1786313979224066195,428
1786313979230048522,429
1786313979234938161,429
1786313979240038424,430
1786313979245455742,430
1786313979250934627,430
1786313979256023121,430
1786313979261187686,430
1786313979266109192,430
1786313979272143332,430
1786313979277186527,430
1786313979282064761,429
1786313979286988532,429
1786313979293179233,427
1786313979298062023,425
1786313979302897237,424
1786313979308185479,423
1786313979314122651,422
1786313979318990818,421
1786313979324199544,420
1786313979329913602,420
1786313979334954642,420
1786313979340113459,421
1786313979345182513,421
1786313979350971873,421
1786313979356019757,422
1786313979361066789,421
1786313979365979832,422
1786313979372179753,423
1786313979376952365,423
1786313979381973716,423
1786313979386932734,424
1786313979392915201,425
1786313979398833295,426
1786313979403106859,429
1786313979408125477,432
1786313979414073093,437
1786313979419066329,443
1786313979424169582,451
1786313979428962405,461
1786313979435004042,473
1786313979439990228,487
1786313979445051946,502
1786313979449959221,520
1786313979455910253,538
1786313979460977981,558
1786313979466003875,579
1786313979471032627,600
1786313979476956507,622
1786313979482166625,644
1786313979486999892,665
1786313979491986262,684
1786313979499430207,703
1786313979502989748,718
1786313979508182901,733
1786313979513959507,746
1786313979518935033,756
1786313979524160552,764
1786313979528902061,770
1786313979534989511,774
1786313979540154577,776
1786313979544941561,775
1786313979549954745,773
1786313979556204269,768
1786313979561174672,761
1786313979565960590,753
1786313979570955539,743
1786313979577149657,732
1786313979582042716,719
1786313979587029576,705
1786313979592033567,690
1786313979598151750,675
1786313979603038661,658
1786313979608208968,641
1786313979613077570,623
1786313979619026209,606
1786313979624144031,588
1786313979629048120,571
1786313979634001555,554
1786313979640031151,537
1786313979644945611,523
1786313979650036950,508
1786313979655026756,496
1786313979661023768,485
1786313979665905581,475
1786313979671032567,467
1786313979676195553,461
1786313979682102209,456
1786313979687035548,452
1786313979692192283,450
1786313979698117082,449
1786313979703041230,450
1786313979708190507,451
1786313979713064737,454
1786313979719123675,457
1786313979724181850,461
1786313979728950004,465
1786313979733998198,471
1786313979740065251,477
1786313979745205644,483
1786313979750097082,488
1786313979755198087,494
1786313979761193579,499
1786313979765903631,504
1786313979771037058,509
1786313979776193930,515
1786313979782184940,519
1786313979787039301,523
1786313979792208763,527
1786313979797077611,529
1786313979803034116,531
1786313979808201153,532
1786313979813184851,533
1786313979818038019,533
1786313979824062952,532
1786313979828962352,531
1786313979834028624,529
1786313979839033356,527
1786313979845058051,525
1786313979850085296,522
1786313979855194235,519
1786313979860193539,515
1786313979865944805,511
1786313979871110119,507
1786313979876130627,503
1786313979881823594,499
1786313979887050660,494
1786313979892049635,491
1786313979897058492,487
1786313979903033691,482
1786313979908191062,479
1786313979913162556,475
1786313979918025224,471
1786313979924063896,468
1786313979928964947,465
1786313979933932890,462
1786313979939076266,459
1786313979945038942,457
1786313979949979278,454
1786313979954967750,452
1786313979960001302,450
1786313979965962091,447
1786313979970931211,445
1786313979975891963,444
1786313979981010035,442
1786313979986937820,440
1786313979991922720,438
1786313979996903336,437
1786313980002098397,436
1786313980007939774,434
1786313980013058820,433
1786313980018036413,432
1786313980023023739,431
1786313980029021045,431
1786313980033958582,430
1786313980038917710,430
1786313980043920299,430
1786313980049952949,430
1786313980054930208,430
1786313980059927237,430
1786313980064894079,429
1786313980070925856,429
1786313980075918280,430
1786313980081034343,430
1786313980086924637,430
1786313980091917611,430
1786313980096860932,431
1786313980101966395,432
1786313980107966341,432
1786313980112898534,434
1786313980117976682,435
1786313980123049941,436
1786313980129051016,437
1786313980133941038,439
1786313980139061009,441
1786313980144049618,442
1786313980149959638,444
1786313980155067673,445
1786313980160042400,446
1786313980165035785,447
1786313980170984241,448
1786313980176195982,448
1786313980180960664,448
1786313980186018457,449
1786313980192038048,449
1786313980196973916,450
1786313980201965770,450
1786313980207192158,451
1786313980212959789,451
1786313980217913368,451
1786313980223183551,451
1786313980228199989,452
1786313980234003661,452
1786313980239162290,452
1786313980244188064,452
1786313980249956252,451
1786313980255184263,450
1786313980260181352,449
1786313980265041475,449
1786313980270990359,448
1786313980276181812,447
1786313980281037265,446
1786313980286034175,446
1786313980292192339,445
1786313980297666631,444
1786313980302038519,443
1786313980307204262,441
1786313980313204405,438
1786313980317999559,437
1786313980323018390,435
1786313980328206801,433
1786313980334157175,432
1786313980339138983,430
1786313980344193258,428
1786313980349374784,428
1786313980354991940,427
1786313980359997882,426
1786313980364985598,425
1786313980369990779,425
1786313980376062822,425
1786313980380957296,426
1786313980385996451,427
1786313980391193561,429
1786313980397080293,432
1786313980402009882,436
1786313980407034865,441
1786313980412187541,448
1786313980418027029,456
1786313980423034574,465
1786313980428205946,477
1786313980434016918,489
1786313980439071602,503
1786313980444214785,517
1786313980448991370,533
1786313980455106002,550
1786313980460026481,567
1786313980464945317,585
1786313980470002916,602
1786313980476033805,620
1786313980481081350,636
1786313980485964605,651
1786313980491208748,665
1786313980496924695,678
1786313980501989799,688
1786313980507026641,696
1786313980512022921,703
1786313980517965275,708
1786313980523021226,711
1786313980528025178,713
1786313980532898004,713
1786313980539145767,710
1786313980544208612,706
1786313980549018759,700
1786313980554135193,693
1786313980559952073,685
1786313980564928218,675
1786313980569908885,663
1786313980575197005,650
1786313980581033227,636
1786313980586050780,621
1786313980591183667,606
1786313980596142442,590
1786313980601935380,575
1786313980607141372,560
1786313980612159780,545
1786313980617910523,529
1786313980622873523,516
1786313980627868136,502
1786313980632925535,489
1786313980639008066,478
1786313980644222496,468
1786313980649031699,460
1786313980653939478,453
1786313980660170409,448
1786313980664942570,443
1786313980669969922,440
1786313980674952616,439
1786313980680900403,439
1786313980685905995,440
1786313980691155098,442
1786313980696184210,445
1786313980702116231,449
1786313980706990063,454
1786313980711988255,459
1786313980716954066,464
1786313980723044374,470
1786313980728060725,477
1786313980733092826,483
1786313980738081095,489
1786313980744172122,494
1786313980748915748,498
1786313980754061663,503
1786313980759172889,507
1786313980764942376,510
1786313980769956820,513
1786313980775029065,515
1786313980780189752,517
1786313980786003074,518
1786313980790981459,519
1786313980796191008,520
1786313980802141691,520
1786313980806938490,519
1786313980812201349,518
1786313980817346185,516
1786313980822939748,513
1786313980828029517,511
1786313980833120908,508
1786313980838038518,504
1786313980845837661,500
1786313980849043201,497
1786313980853978009,493
1786313980861009245,490
1786313980865033556,487
1786313980870147705,483
1786313980874976566,480
1786313980879934720,476
1786313980885903561,473
1786313980891109492,470
1786313980896185576,467
1786313980900981612,464
1786313980906925288,461
1786313980911894189,458
1786313980917388099,456
1786313980922016691,453
1786313980927993122,451
1786313980933255638,449
1786313980937993508,448
1786313980942969220,448
1786313980949686414,447
1786313980953960819,445
1786313980959212667,445
1786313980964845003,445
1786313980969908421,444
1786313980975118374,445
1786313980980135628,444
1786313980986082307,443
1786313980991412190,442
1786313980995952747,442
1786313981002524968,440
1786313981007355580,440
1786313981011899656,439
1786313981017608432,438
1786313981021931707,438
1786313981028696178,437
1786313981033378376,437
1786313981038220339,437
1786313981043056065,437
1786313981048959528,437
1786313981053946626,437
1786313981058940859,438
1786313981063943501,438
1786313981069989449,439
1786313981074993644,440
1786313981079968482,440
1786313981085026325,440
1786313981090995477,442
1786313981095998885,443
1786313981101041042,443
1786313981106010773,444
1786313981112034826,445
1786313981116991576,445
1786313981121991652,445
1786313981127189529,446
1786313981132970469,446
1786313981138050962,447
1786313981143043795,448
1786313981149010927,448
1786313981154008186,449
1786313981159004032,449
1786313981163998750,449
1786313981169881722,450
1786313981174972447,450
1786313981179986450,450
1786313981185126202,449
1786313981190999257,449
1786313981195992441,448
1786313981200886032,447
1786313981205860863,446
1786313981211869975,445
1786313981217095523,444
1786313981221960885,443
1786313981227023016,442
1786313981233147486,441
1786313981238024668,441
1786313981243022583,439
1786313981247915811,439
1786313981254037595,438
1786313981259028144,438
1786313981264086426,437
1786313981268944874,437
1786313981275039297,437
1786313981279970885,439
1786313981284983189,441
1786313981290045749,445
1786313981296186060,449
1786313981301063843,455
1786313981306051555,464
1786313981311062957,474
1786313981317027628,486
1786313981322190248,500
1786313981327192338,515
1786313981331932630,532
1786313981338063398,551
1786313981343206334,570
1786313981347947860,590
1786313981354042574,610
1786313981359207635,631
1786313981364039162,652
1786313981369138711,672
1786313981375190549,692
1786313981380113737,710
1786313981385205213,726
1786313981390201891,740
1786313981396205371,752
1786313981401138523,763
1786313981406206605,771
1786313981411203072,777
1786313981417204282,781
1786313981422203816,783
1786313981427211204,782
1786313981431970319,779
1786313981438034004,774
1786313981443208761,767
1786313981447963760,759
1786313981452952678,750
1786313981459176721,740
1786313981463954290,728
1786313981468961307,716
1786313981474061826,702
1786313981480040570,688
1786313981485035023,673
1786313981490019713,658
1786313981495023516,641
1786313981501024980,625
1786313981505932110,608
1786313981511025028,592
1786313981516853052,576
1786313981522103041,561
1786313981526919822,546
1786313981532062126,532
1786313981538068895,520
1786313981543025072,508
1786313981548196265,498
1786313981553160858,490
1786313981559463783,483
1786313981563908252,477
1786313981569096887,474
1786313981573940289,471
1786313981579944897,470
1786313981585586271,469
1786313981589948025,470
1786313981595358991,471
1786313981600998773,474
1786313981605913161,476
1786313981611450457,480
1786313981616048327,486
1786313981621898414,491
1786313981627358551,496
1786313981631986553,502
1786313981637070477,507
1786313981643324106,512
1786313981648521311,518
1786313981653270399,523
1786313981657956783,528
1786313981663918844,532
1786313981669003890,536
1786313981674009977,540
1786313981678946463,542
1786313981684892874,544
1786313981689951775,545
1786313981694995969,545
1786313981700871375,544
1786313981705964698,544
1786313981710954041,542
1786313981716018878,540
1786313981722017687,537
1786313981726929241,534
1786313981731948325,532
1786313981736917746,529
1786313981743036008,526
1786313981748138209,523
1786313981753034601,520
1786313981757990319,516
1786313981763955449,512
1786313981769022225,508
1786313981774026120,504
1786313981778931743,499
1786313981784940505,496
1786313981789917291,493
1786313981795055426,490
1786313981800023903,486
1786313981806018223,483
1786313981811052537,480
1786313981815897424,477
1786313981821054437,474
1786313981827036669,471
1786313981832031697,468
1786313981837184110,465
1786313981841920276,462
1786313981848053582,459
1786313981853099678,456
1786313981858085390,454
1786313981863114904,452
1786313981868985194,450
1786313981873981144,448
1786313981879180904,447
1786313981884996239,445
1786313981889974852,445
1786313981895109377,444
1786313981899981809,443
1786313981905984350,442
1786313981911027170,441
1786313981915986705,442
1786313981921166683,441
1786313981927187769,441
1786313981932003653,441
1786313981936983297,440
1786313981941979967,440
1786313981947989131,440
1786313981953046692,441
1786313981958051355,442
1786313981962948160,442
1786313981969016098,444
1786313981974016533,444
1786313981979079015,445
1786313981984169960,445
1786313981990035084,446
1786313981994969159,447
1786313981999888838,448
1786313982005105415,449
1786313982010958961,450
1786313982015932598,451
1786313982020916817,452
1786313982026121461,453
1786313982031919472,453
1786313982037009680,454
1786313982042023625,455
1786313982046985722,454
1786313982052952549,455
1786313982057904081,456
1786313982062918371,455
1786313982068838054,456
1786313982073960654,456
1786313982079053007,456
1786313982083936617,455
1786313982089958987,455
1786313982095056098,455
1786313982099940330,454
1786313982104881870,454
1786313982111005013,453
1786313982115897281,452
1786313982121062847,450
1786313982125935680,448
1786313982132042107,447
1786313982137016087,446
1786313982142013135,445
1786313982146954623,441
1786313982153040391,442
1786313982158020721,441
1786313982163032823,441
1786313982167927355,443
1786313982174019252,447
1786313982178928790,451
1786313982184186989,456
1786313982189179236,464
1786313982195065140,474
1786313982199898305,484
1786313982205171050,497
1786313982210098027,511
1786313982215986677,527
1786313982221110669,544
1786313982225925322,562
1786313982230997073,582
1786313982237024409,601
1786313982242002026,621
1786313982246925080,641
1786313982253166670,661
1786313982258200834,680
1786313982263192125,698
1786313982268059102,715
1786313982274168212,730
1786313982278862433,743
1786313982284161457,754
1786313982289140804,763
1786313982295105305,769
1786313982299983655,773
1786313982305177577,775
1786313982310763878,776
1786313982315906783,774
1786313982321374214,771
1786313982325930127,766
1786313982330988184,759
1786313982337176961,751
1786313982341976364,741
1786313982346978461,729
1786313982352138775,716
1786313982358116811,703
1786313982362985745,689
1786313982368130559,674
1786313982372942312,659
1786313982379827172,644
1786313982383906555,627
1786313982389143307,611
1786313982394098729,595
1786313982400035340,580
1786313982404890147,564
1786313982409944008,550
1786313982415143639,537
1786313982421047963,523
1786313982426440915,511
1786313982430892685,501
1786313982437178231,493
1786313982441912645,485
1786313982446922196,479
1786313982451980090,474
1786313982457909596,471
1786313982463090059,468
1786313982467957872,467
1786313982472888040,467
1786313982479071678,468
1786313982483913761,470
1786313982488893440,474
1786313982493997951,478
1786313982499980878,482
1786313982505095818,487
1786313982509925139,493
1786313982514999373,498
1786313982521112375,503
1786313982526800241,509
1786313982530914501,513
1786313982536166745,518
1786313982541960255,522
1786313982546957841,526
1786313982552018253,531
1786313982557200576,534
1786313982563000781,537
1786313982567880956,539
1786313982572998042,541
1786313982578150804,542
1786313982584018474,542
1786313982589030926,542
1786313982594056580,541
1786313982598912275,539
1786313982604950787,536
1786313982609922112,534
1786313982615047632,530
1786313982621039918,526
1786313982625899705,522
1786313982630960142,518
1786313982636017272,514
1786313982642035120,509
1786313982647153582,504
1786313982651964621,501
1786313982657040549,497
1786313982662966188,492
1786313982668013509,489
1786313982673016095,485
1786313982677971185,481
1786313982683894023,477
1786313982689013903,474
1786313982693953111,470
1786313982699031741,467
1786313982705053192,464
1786313982710030956,461
1786313982714940421,459
1786313982720186867,456
1786313982725965811,454
1786313982730986865,452
1786313982736055394,451
1786313982741021384,449
1786313982747073125,448
1786313982752029633,446
1786313982757022726,445
1786313982762048557,443
1786313982768037862,442
1786313982773021164,441
1786313982778052849,441
1786313982784050663,440
1786313982788978670,440
1786313982794170447,439
1786313982799030631,438
1786313982805167784,437
1786313982810070810,437
1786313982815018679,437
1786313982820112242,437
1786313982826062304,437
1786313982830911009,437
1786313982835981030,438
1786313982840961516,439
1786313982847120092,439
1786313982852022956,439
1786313982856941729,440
1786313982861902918,441
1786313982868061819,442
1786313982873017377,443
1786313982878180083,443
1786313982882906064,445
1786313982889015516,447
1786313982894039922,448
1786313982899050222,450
1786313982904181780,452
1786313982910124440,454
1786313982915131161,456
1786313982920103533,456
1786313982924877411,458
1786313982930996836,459
1786313982935898576,460
1786313982941199027,460
1786313982945924497,461
1786313982952048562,461
1786313982957201190,462
1786313982962122256,462
1786313982968023952,461
1786313982972949716,461
1786313982978075626,460
1786313982982982143,460
1786313982989050430,459
1786313982994065493,459
1786313982999027588,458
1786313983004546060,458
1786313983010081789,457
1786313983014919050,456
1786313983020081689,454
1786313983025006654,453
1786313983031078094,453
1786313983035940055,452
1786313983040961024,450
1786313983045983334,449
1786313983051930720,448
1786313983057021563,446
1786313983061912564,446
1786313983066984379,446
1786313983073184436,446
1786313983078065241,447
1786313983082930001,449
1786313983088187840,452
1786313983094044106,457
1786313983098989745,463
1786313983104015432,471
1786313983108963680,482
1786313983114988936,495
1786313983120170681,509
1786313983124920205,525
1786313983129957557,542
1786313983135988639,561
1786313983141018131,580
1786313983145906842,600
1786313983151981924,619
1786313983156979283,639
1786313983161948896,658
1786313983166984859,676
1786313983172985916,694
1786313983178160538,710
1786313983183015269,725
1786313983188168096,737
1786313983194148318,749
1786313983199014067,759
1786313983204021919,766
1786313983209055250,771
1786313983214977779,774
1786313983220057182,774
1786313983225186906,773
1786313983229889595,770
1786313983236016658,765
1786313983241185531,759
1786313983246016207,751
1786313983251009570,741
1786313983257042521,730
1786313983262016369,717
1786313983267076288,703
1786313983272103741,689
1786313983278020301,674
1786313983282885618,659
1786313983288169000,643
1786313983292944209,626
1786313983299015674,610
1786313983304161877,592
1786313983308925396,576
1786313983313973989,560
1786313983320013796,544
1786313983325023245,531
1786313983330138253,518
1786313983335989453,506
1786313983341190996,496
1786313983345981958,486
1786313983350990601,478
1786313983357208504,471
1786313983362076883,467
1786313983367165060,464
1786313983372190068,463
1786313983378098609,463
1786313983382990370,464
1786313983388182363,465
1786313983393118431,468
1786313983398988843,472
1786313983404187318,477
1786313983409188666,482
1786313983414009894,487
1786313983420182465,493
1786313983425189401,498
1786313983429931815,504
1786313983434965087,510
1786313983441174404,515
1786313983445919959,520
1786313983450983280,524
1786313983455990424,529
1786313983461949328,532
1786313983466895445,535
1786313983472152553,538
1786313983476895742,540
1786313983483025403,541
1786313983488047951,542
1786313983493008279,542
1786313983498964234,541
1786313983504063941,539
1786313983509026755,536
1786313983514047956,534
1786313983520055762,530
1786313983525026050,527
1786313983530048204,523
1786313983535026397,520
1786313983541024672,515
1786313983546019022,511
1786313983551024206,506
1786313983556193145,502
1786313983562674413,497
1786313983566975102,493
1786313983572038026,488
1786313983576947650,485
1786313983583027875,480
1786313983588180162,477
1786313983593017153,473
1786313983598024186,469
1786313983604021566,466
1786313983609055347,462
1786313983614042983,459
1786313983619054123,456
1786313983625055543,453
1786313983630024189,451
1786313983635022558,448
1786313983640010896,446
1786313983646020181,444
1786313983651023505,442
1786313983656054907,441
1786313983660950906,440
1786313983667119250,438
1786313983672184997,437
1786313983677670378,436
1786313983683104484,435
1786313983688203031,434
1786313983693187837,433
1786313983697886071,432
1786313983704014271,431
1786313983709014654,431
1786313983713999157,430
1786313983719021310,430
1786313983725019384,429
1786313983730838073,429
1786313983735184300,429
1786313983740206262,429
1786313983746180730,429
1786313983751179031,429
1786313983756189867,430
1786313983760935468,430
1786313983767006829,430
1786313983771959032,431
1786313983777170140,431
1786313983781977404,432
1786313983787982487,432
1786313983793155940,434
1786313983797962098,435
1786313983803009177,436
1786313983808985532,437
1786313983813980519,439
1786313983819017790,439
1786313983824021558,440
1786313983829941442,441
1786313983835016965,442
1786313983840010287,443
1786313983844939086,444
1786313983851027424,446
1786313983856013223,447
1786313983860991356,448
1786313983866845748,449
1786313983872143695,451
1786313983876984135,452
1786313983882017462,452
1786313983888012676,453
1786313983893125522,453
1786313983897937050,454
1786313983903049963,454
1786313983908948989,453
1786313983914079760,453
1786313983918995145,452
1786313983923988835,452
1786313983930044677,451
1786313983935005747,450
1786313983940289584,448
1786313983945002405,447
1786313983951120165,445
1786313983956048885,444
1786313983960915128,441
1786313983966075307,440
1786313983971971390,437
1786313983976985688,436
1786313983981938829,434
1786313983986904398,432
1786313983992899431,432
1786313983998536197,430
1786313984002893986,429
1786313984007978254,427
1786313984014066771,426
1786313984018903650,426
1786313984023896699,425
1786313984030897937,426
1786313984034924138,428
1786313984040027274,431
1786313984044905447,436
1786313984049942195,442
1786313984055905770,451
1786313984060905161,460
1786313984065977334,473
1786313984071920336,486
1786313984077021027,502
1786313984081942451,519
1786313984087129494,539
1786313984093042249,559
1786313984097955152,581
1786313984103015398,602
1786313984108035128,623
1786313984113923863,644
1786313984119353551,664
1786313984123964446,683
1786313984129165849,701
1786313984134905939,718
1786313984139962650,732
1786313984144947512,745
1786313984149982749,754
1786313984155959665,762
1786313984161508042,767
1786313984165963230,769
1786313984170959842,770
1786313984176908825,769
1786313984181924200,766
1786313984187135899,760
1786313984192134952,753
1786313984197966019,744
1786313984203017869,735
1786313984208166649,725
1786313984212968277,713
1786313984220769490,699
1786313984225003226,686
1786313984228996615,670
1786313984233888857,654
1786313984240149926,637
1786313984244891389,619
1786313984249929248,602
1786313984256013969,585
1786313984261047534,568
1786313984265951520,551
1786313984271148727,536
1786313984278440991,521
1786313984281939335,506
1786313984287164667,494
1786313984292168291,483
1786313984297922933,474
1786313984302982087,466
1786313984308168069,460
1786313984312951661,456
1786313984318983975,454
1786313984324016672,453
1786313984328974897,454
1786313984333984076,456
1786313984340010632,459
1786313984344975299,462
1786313984350157131,467
1786313984355168041,472
1786313984360983845,476
1786313984365985122,482
1786313984371179721,488
1786313984375912974,495
1786313984382127007,501
1786313984387166148,507
1786313984392096979,513
1786313984396899917,520
1786313984403034728,526
1786313984408170241,531
1786313984413025763,536
1786313984418174531,539
1786313984424183093,542
1786313984428899640,544
1786313984433926026,545
1786313984440168744,546
1786313984444977511,546
1786313984450009197,545
1786313984455170438,544
1786313984460992796,542
1786313984465925797,540
1786313984471170797,537
1786313984476168332,534
1786313984482010966,529
1786313984486954800,526
1786313984492010072,522
1786313984497004248,518
1786313984503168218,514
1786313984508143376,509
1786313984512927423,505
1786313984518091541,500
1786313984524015249,495
1786313984528915003,490
1786313984534008478,486
1786313984539189356,482
1786313984544977026,477
1786313984549958535,474
1786313984555012494,470
1786313984559916236,466
1786313984565965717,462
1786313984571007164,459
1786313984576019372,457
1786313984581025875,455
1786313984586901404,453
1786313984592175959,451
1786313984596911019,449
1786313984602147434,447
1786313984607967525,445
1786313984613151316,444
1786313984617943584,443
1786313984624107633,442
1786313984628919081,442
1786313984634428948,441
1786313984639459313,440
1786313984644953094,439
1786313984650038989,438
1786313984655167215,438
1786313984659946678,438
1786313984666053911,438
1786313984670967757,439
1786313984676026639,440
1786313984681006211,440
1786313984687161180,441
1786313984692044275,442
1786313984696925453,443
1786313984701971133,443
1786313984707888483,444
1786313984713135669,444
1786313984717981724,446
1786313984722919070,447
1786313984729207073,448
1786313984734022896,449
1786313984738904273,450
1786313984743957909,451
1786313984750116424,452
1786313984755087653,453
1786313984760105474,454
1786313984765140245,455
1786313984771064427,456
1786313984777814956,458
1786313984781115602,459
1786313984787123539,461
1786313984792363290,462
1786313984797023191,463
1786313984801995610,463
1786313984807983699,464
1786313984813434480,464
1786313984817952487,464
1786313984823066128,464
1786313984829067925,464
1786313984834022678,464
1786313984839100965,463
1786313984843945621,462
1786313984850041569,461
1786313984855187621,461
1786313984859946987,459
1786313984864938459,458
1786313984870918882,457
1786313984876192716,456
1786313984881051370,454
1786313984886077937,453
1786313984892014411,452
1786313984897049048,451
1786313984901916848,449
1786313984907176693,448
