HostTime_ns,Data
1786314201231644986,450
1786314201236554331,447
1786314201242539162,442
1786314201247690911,439
1786314201252514105,435
1786314201258644457,433
1786314201263718343,430
1786314201268541352,428
1786314201273560697,427
1786314201279547167,425
1786314201284420092,423
1786314201289369969,422
1786314201294408082,420
1786314201300385758,419
1786314201305366664,418
1786314201310409359,418
1786314201315367445,418
1786314201321531073,418
1786314201326416386,418
1786314201331438248,418
1786314201336568695,417
1786314201342369475,417
1786314201347557032,417
1786314201352537273,417
1786314201357399174,417
1786314201363557624,419
1786314201368538294,419
1786314201373420938,420
1786314201378521506,420
1786314201384525732,421
1786314201389529533,422
1786314201394544248,423
1786314201399537443,424
1786314201405675194,425
1786314201410524696,427
1786314201415521448,428
1786314201420533822,428
1786314201426604355,429
1786314201431517369,430
1786314201436533885,431
1786314201442610504,431
1786314201447690283,431
1786314201452532617,432
1786314201457407370,432
1786314201463541774,432
1786314201468560173,432
1786314201473458361,432
1786314201478727331,433
1786314201484412821,433
1786314201490258194,433
1786314201494537625,433
1786314201499457264,432
1786314201505688289,433
1786314201510545748,432
1786314201515522871,432
1786314201520514748,430
1786314201526542936,429
1786314201531572031,429
1786314201536539418,428
1786314201541617031,427
1786314201547571249,427
1786314201552640228,426
1786314201557673562,426
1786314201562554777,426
1786314201568533691,425
1786314201573425802,426
1786314201578547248,428
1786314201583532775,431
1786314201589557419,434
1786314201594540820,441
1786314201599414628,449
1786314201604704313,459
1786314201610447907,471
1786314201615461771,485
1786314201620672805,501
1786314201626520842,519
1786314201631404833,539
1786314201636669461,560
1786314201641378308,582
1786314201647394546,604
1786314201652461489,628
1786314201657363614,652
1786314201662512313,675
1786314201668491391,697
1786314201673489875,718
1786314201678416730,737
1786314201683518029,754
1786314201689521210,768
1786314201694709202,781
1786314201699449413,793
1786314201704488535,800
1786314201710510394,806
1786314201715464851,809
1786314201720689894,810
1786314201725460472,808
1786314201731391652,804
1786314201736490941,798
1786314201741448090,789
1786314201746457409,778
1786314201752676015,766
1786314201757400265,752
1786314201762540895,736
1786314201767465935,720
1786314201773452827,703
1786314201778670258,684
1786314201783522279,665
1786314201788540328,646
1786314201794673966,626
1786314201799429691,606
1786314201804547968,586
1786314201810705298,567
1786314201815546659,549
1786314201820509655,532
1786314201825692275,515
1786314201831426482,500
1786314201836425249,487
1786314201841357937,474
1786314201846687985,463
1786314201852432527,453
1786314201857441931,445
1786314201862685353,438
1786314201867511569,434
1786314201873566322,431
1786314201878462944,430
1786314201883430675,431
1786314201888489198,432
1786314201894522357,435
1786314201899520623,438
1786314201904490392,442
1786314201909674945,448
1786314201915538869,454
1786314201920518579,460
1786314201925698950,466
1786314201930697397,472
1786314201936523103,478
1786314201941420610,484
1786314201946668449,490
1786314201951664987,495
1786314201957414131,499
1786314201962579508,503
1786314201967491940,507
1786314201973636518,510
1786314201978702572,513
1786314201983642529,514
1786314201988740826,516
1786314201994695475,517
1786314201999512190,518
1786314202004443945,517
1786314202009494832,517
1786314202015344961,516
1786314202020679990,514
1786314202025450915,513
1786314202030543052,510
1786314202036403055,508
1786314202041586675,505
1786314202046528912,501
1786314202051365954,498
1786314202057412826,495
1786314202062539626,491
1786314202067402136,486
1786314202072389981,482
1786314202078555652,478
1786314202083369493,474
1786314202088530691,470
1786314202093416661,466
1786314202099372617,462
1786314202104397745,457
1786314202109379677,453
1786314202114345448,449
1786314202120404118,445
1786314202125429364,441
1786314202130561527,438
1786314202135423858,434
1786314202141390082,431
1786314202146535146,428
1786314202151395941,426
1786314202157393071,423
1786314202162590493,421
1786314202167542588,418
1786314202172399494,417
1786314202178428382,415
1786314202183411609,414
1786314202188491071,413
1786314202193427657,413
1786314202199547504,413
1786314202204666829,411
1786314202209620949,411
1786314202214388801,411
1786314202220623875,411
1786314202225690539,412
1786314202230731157,413
1786314202235652593,415
1786314202241647279,414
1786314202246723375,416
1786314202251647641,417
1786314202256392694,418
1786314202262566514,419
1786314202267531754,420
1786314202272547986,422
1786314202277699647,423
1786314202283645254,424
1786314202288736691,425
1786314202293706943,425
1786314202298653671,426
1786314202304738940,427
1786314202309674463,427
1786314202314565920,428
1786314202320682009,429
1786314202325669621,430
1786314202330670763,430
1786314202335537366,430
1786314202341591288,430
1786314202346738279,430
1786314202351524177,429
1786314202356930143,429
1786314202362652185,428
1786314202367582941,427
1786314202372416841,427
1786314202377430353,426
1786314202383464155,425
1786314202388491622,424
1786314202393702317,423
1786314202398514186,423
1786314202404520077,421
1786314202409701504,421
1786314202414518674,420
1786314202419488254,419
1786314202425588658,418
1786314202430648562,418
1786314202435489076,419
1786314202440462137,418
1786314202446674677,418
1786314202451491059,419
1786314202456457513,420
1786314202461699070,422
1786314202467522894,425
1786314202472425483,429
1786314202477523294,434
1786314202482520719,441
1786314202488466372,450
1786314202493532274,460
1786314202498398865,473
1786314202504431878,487
1786314202509517692,502
1786314202514515617,519
1786314202519493263,537
1786314202525492324,556
1786314202530641230,576
1786314202535700428,596
1786314202540590457,616
1786314202546707237,636
1786314202551540124,655
1786314202556415774,673
1786314202561644519,690
1786314202567530457,704
1786314202572391017,718
1786314202577665502,729
1786314202582408642,739
1786314202588612734,745
1786314202593391214,750
1786314202598396322,752
1786314202603531625,752
1786314202609578806,750
1786314202614563326,746
1786314202619524124,740
1786314202624538736,732
1786314202630522219,724
1786314202635565428,713
1786314202640632296,701
1786314202645694200,688
1786314202651539921,674
1786314202656376860,658
1786314202661693543,642
1786314202667460921,624
1786314202672452841,607
1786314202677686601,590
1786314202682427366,573
1786314202689211234,555
1786314202693653509,539
1786314202698449982,523
1786314202703534931,507
1786314202709557611,494
1786314202714730711,480
1786314202719563523,468
1786314202724520285,458
1786314202730354220,449
1786314202735545755,443
1786314202740559736,437
1786314202745693357,433
1786314202751520707,431
1786314202756409356,430
1786314202761565607,431
1786314202766438292,433
1786314202772677958,436
1786314202777432686,441
1786314202782653314,446
1786314202787688777,451
1786314202793369166,457
1786314202798511872,463
1786314202803690906,469
1786314202808495016,476
1786314202814531975,484
1786314202819697816,491
1786314202824521949,497
1786314202829707475,503
1786314202835466739,509
1786314202840402931,514
1786314202845508907,518
1786314202851434131,522
1786314202856404648,525
1786314202861459154,527
1786314202866546388,529
1786314202872691350,530
1786314202877508910,531
1786314202882525364,531
1786314202887684221,530
1786314202893676887,528
1786314202898500457,526
1786314202903683964,524
1786314202908526456,522
1786314202914568151,519
1786314202919518562,516
1786314202924462135,512
1786314202929760888,507
1786314202935491871,503
1786314202940389627,498
1786314202945713398,493
1786314202950532983,489
1786314202956370587,485
1786314202961670819,480
1786314202966534956,476
1786314202971520498,472
1786314202977592382,468
1786314202982640625,464
1786314202987554742,461
1786314202992452464,458
1786314202998508638,455
1786314203003398478,454
1786314203008435162,452
1786314203013379267,450
1786314203019534883,448
1786314203024414857,445
1786314203029511090,443
1786314203035528034,442
1786314203040370585,440
1786314203045682040,439
1786314203050463997,438
1786314203056399922,437
1786314203061676156,436
1786314203066534575,435
1786314203071540923,435
1786314203077669655,434
1786314203082532966,434
1786314203087685348,433
1786314203092699917,433
1786314203098500132,432
1786314203103466622,432
1786314203108565933,432
1786314203113364430,432
1786314203119667661,432
1786314203124410648,432
1786314203129661275,432
1786314203134496301,433
1786314203140459366,434
1786314203145682912,434
1786314203150696709,435
1786314203155678433,435
1786314203161516263,435
1786314203166465623,436
1786314203171488216,437
1786314203176446524,437
1786314203182488910,437
1786314203187703439,438
1786314203192419316,438
1786314203197483883,438
1786314203203679549,438
1786314203208622909,437
1786314203213401791,437
1786314203219661391,436
1786314203224431941,435
1786314203229575495,434
1786314203234373312,434
1786314203240420612,433
1786314203245518810,431
1786314203250517170,430
1786314203255534506,430
1786314203261517479,429
1786314203266526341,428
1786314203271529095,428
1786314203276546348,428
1786314203282523057,429
1786314203287714986,429
1786314203292560040,430
1786314203297538722,431
1786314203303555750,435
1786314203308546870,440
1786314203313462092,446
1786314203318527463,454
1786314203324367278,464
1786314203329511403,476
1786314203334525651,490
1786314203339418699,504
1786314203345540346,520
1786314203350515264,539
1786314203355658432,558
1786314203360528693,579
1786314203366551257,600
1786314203371544938,622
1786314203376583002,643
1786314203381412734,664
1786314203387554370,684
1786314203392573129,703
1786314203397511622,721
1786314203403522265,736
1786314203408424575,750
1786314203413438998,762
1786314203418528451,771
1786314203424517973,778
1786314203429550047,783
1786314203434549317,786
1786314203439454810,785
1786314203445541374,784
1786314203450525060,780
1786314203455535259,774
1786314203460527580,765
1786314203466527823,756
1786314203471528978,744
1786314203476509841,731
1786314203481405345,716
1786314203487519812,700
1786314203492544650,684
1786314203497428772,666
1786314203502465758,648
1786314203508504160,629
1786314203513514709,611
1786314203518463600,592
1786314203523432512,573
1786314203529521118,555
1786314203534524155,539
1786314203539364864,523
1786314203544525103,507
1786314203550559756,493
1786314203555565323,481
1786314203560552026,470
1786314203566465422,461
1786314203571531183,454
1786314203576527493,448
1786314203581515330,443
1786314203587692823,441
1786314203592418284,441
1786314203597569961,442
1786314203602544378,444
1786314203608615154,448
1786314203613533700,451
1786314203618525634,457
1786314203623378064,462
1786314203629401366,468
1786314203634449688,475
1786314203639442930,481
1786314203644536345,487
1786314203650559328,493
1786314203656304923,499
1786314203660721000,505
1786314203665544904,510
1786314203671695189,516
1786314203676534081,520
1786314203681557162,524
1786314203686701135,526
1786314203692453103,529
1786314203697522061,531
1786314203702740335,532
1786314203707552798,533
1786314203713566107,534
1786314203718741251,533
1786314203723557234,532
1786314203728662807,531
1786314203734642533,530
1786314203739408122,529
1786314203744733068,527
1786314203749528559,525
1786314203755394908,522
1786314203760528502,520
1786314203765526870,517
1786314203771533068,514
1786314203776527178,510
1786314203781545684,506
1786314203786548855,502
1786314203792416258,497
1786314203797397279,493
1786314203802527396,488
1786314203807597676,483
1786314203813710775,480
1786314203818533358,476
1786314203823459238,471
1786314203828534241,468
1786314203834574604,464
1786314203839404775,461
1786314203844518576,458
1786314203849532686,455
1786314203855379567,452
1786314203860713863,450
1786314203865531633,447
1786314203870715939,446
1786314203876593495,444
1786314203881447449,441
1786314203886567326,440
1786314203891592069,438
1786314203897441392,436
1786314203902569330,435
1786314203907588475,435
1786314203912445564,435
1786314203918436379,435
1786314203923451712,434
1786314203928569326,433
1786314203933440914,433
1786314203939491264,433
1786314203944600111,433
1786314203949461940,433
1786314203955315343,433
1786314203960396213,433
1786314203965392078,433
1786314203970387803,433
1786314203976432536,433
1786314203981393508,433
1786314203986385763,433
1786314203991588169,433
1786314203997390793,434
1786314204002530856,433
1786314204007370081,433
1786314204012376108,433
1786314204018392685,433
1786314204023430640,433
1786314204028510209,432
1786314204033537354,432
1786314204039414653,432
1786314204044700337,432
1786314204049459499,432
1786314204054694044,432
1786314204060647820,432
1786314204065657043,432
1786314204070740952,432
1786314204075641202,432
1786314204081499894,433
1786314204086703730,433
1786314204091662822,434
1786314204096454613,435
1786314204102641185,435
1786314204107457188,437
1786314204112395119,440
1786314204117531438,444
1786314204123646588,449
1786314204128878360,455
1786314204133693894,463
1786314204139374416,473
1786314204144490711,484
1786314204149491579,498
1786314204154489104,514
1786314204160493918,531
1786314204165493097,551
1786314204170515273,572
1786314204175493330,594
1786314204181496392,617
1786314204186664013,641
1786314204191689308,665
1786314204196602262,689
1786314204202713266,712
1786314204207704677,733
1786314204212396243,754
1786314204217363499,773
1786314204223379282,790
1786314204228439869,804
1786314204233523381,817
1786314204238390081,827
1786314204244523015,833
1786314204249529734,836
1786314204254517918,838
1786314204259565510,837
1786314204265538873,834
1786314204270719552,828
1786314204275696083,821
1786314204280530171,811
1786314204286408773,799
1786314204291562822,787
1786314204296607431,773
1786314204301618961,758
1786314204307707243,741
1786314204312422777,724
1786314204317535724,706
1786314204323668448,687
1786314204328813789,667
1786314204333524931,648
1786314204338453724,628
1786314204344669921,608
1786314204349536951,589
1786314204354518573,571
1786314204359716301,554
1786314204365558027,538
1786314204370529995,523
1786314204375535473,510
1786314204380450260,499
1786314204386729033,490
1786314204391529292,482
1786314204396572398,477
1786314204401531166,472
1786314204407409838,469
1786314204412379026,468
1786314204417729199,468
1786314204422440685,468
1786314204428488253,471
1786314204433465149,474
1786314204438686516,478
1786314204443510663,482
1786314204449497935,487
1786314204454571577,494
1786314204459429832,500
1786314204464503015,506
1786314204470465865,512
1786314204475455865,520
1786314204480522011,526
1786314204485696159,531
1786314204491535330,537
1786314204496424527,542
1786314204501515796,546
1786314204507666694,548
1786314204512543620,552
1786314204517643987,553
1786314204522364865,554
1786314204528564150,555
1786314204533465004,555
1786314204538402270,555
1786314204543696289,554
1786314204549523003,553
1786314204554490014,551
1786314204559686291,548
1786314204564493633,545
1786314204570516023,542
1786314204575549023,539
1786314204580548754,535
1786314204585528426,530
1786314204591539687,526
1786314204596418222,522
1786314204601522208,517
1786314204606392986,512
1786314204612369553,507
1786314204617666674,502
1786314204622606562,497
1786314204627453354,492
1786314204633528850,487
1786314204638625840,482
1786314204643704628,477
1786314204648539177,472
1786314204654532083,468
1786314204659517526,464
1786314204664554387,460
1786314204669557577,457
1786314204675733298,454
1786314204680546712,451
1786314204685708768,448
1786314204691719596,445
1786314204696553848,442
1786314204701584728,439
1786314204706385257,437
1786314204712518893,434
1786314204717534945,432
1786314204722525394,430
1786314204727629786,428
1786314204733622542,426
1786314204738642741,426
1786314204743690917,425
1786314204748529073,424
1786314204754534512,424
1786314204759553291,424
1786314204764522820,424
1786314204769714647,424
1786314204775687347,425
1786314204780550175,426
1786314204785530165,428
1786314204790691929,429
1786314204796497399,432
1786314204801531234,433
1786314204806641192,435
1786314204811646850,437
1786314204817664358,438
1786314204822434843,439
1786314204827575410,441
1786314204832557735,443
1786314204838413238,445
1786314204843510084,445
1786314204848520818,445
1786314204853703191,446
1786314204859515158,447
1786314204864519044,446
1786314204869697382,447
1786314204875515966,447
1786314204880541893,446
1786314204885547741,445
1786314204890601881,445
1786314204896514404,444
1786314204901701645,443
1786314204906391846,442
1786314204911498324,441
1786314204917527450,440
1786314204922435418,440
1786314204927526142,439
1786314204932515430,439
1786314204938512822,439
1786314204943544108,439
1786314204948512634,440
1786314204953680413,443
1786314204959516832,446
1786314204964505917,451
1786314204969519937,459
1786314204974512716,468
1786314204980518805,479
1786314204985529668,493
1786314204990538389,509
1786314204995520538,528
1786314205001598116,548
1786314205006416082,571
1786314205011442407,594
1786314205016549011,618
1786314205023209863,643
1786314205027562885,668
1786314205032681139,694
1786314205038327777,717
1786314205043464931,740
1786314205048536349,761
1786314205053522612,780
1786314205059722127,798
1786314205064690780,812
1786314205069720930,824
1786314205074641117,833
1786314205080493439,839
1786314205085750668,842
1786314205090662917,844
1786314205095674699,843
1786314205101690399,839
1786314205106574121,834
1786314205111394174,826
1786314205116667994,817
1786314205122458309,805
1786314205127354761,792
1786314205132390434,777
1786314205137500360,762
1786314205143459144,745
1786314205148455022,728
1786314205153678052,709
1786314205158463760,689
1786314205164410443,669
1786314205169675049,649
1786314205174463314,630
1786314205179439100,610
1786314205185660705,591
1786314205190594473,574
1786314205195358324,557
1786314205200580327,541
1786314205206650933,526
1786314205211395099,513
1786314205216624649,502
1786314205222312322,491
1786314205227568232,483
1786314205232598658,476
1786314205237686777,472
1786314205243590408,469
1786314205248500668,467
1786314205253495219,468
1786314205258507443,469
1786314205264707999,472
1786314205269683138,476
1786314205274498298,481
1786314205279511665,486
1786314205285490166,492
1786314205290523141,499
1786314205295570706,505
1786314205300525516,512
1786314205306454514,518
1786314205311419745,524
1786314205316460333,529
1786314205321509013,534
1786314205327509823,538
1786314205332683103,543
1786314205337699421,546
1786314205342662547,549
1786314205348466172,550
1786314205353691959,552
1786314205358660747,553
1786314205363520387,553
1786314205369685102,553
1786314205374648889,552
1786314205379434076,552
1786314205384691680,550
1786314205390712601,547
1786314205395546864,545
1786314205400694104,541
1786314205406465152,537
1786314205411437378,533
1786314205416691051,528
1786314205421405301,523
1786314205427452111,518
1786314205432537086,513
1786314205437686597,508
1786314205442528528,503
1786314205448521006,498
1786314205453522243,494
1786314205458435027,489
1786314205463521690,484
1786314205469523689,479
1786314205474410942,475
1786314205479524546,471
1786314205484516863,467
1786314205490539551,464
1786314205495506177,460
1786314205500515868,456
1786314205505427620,452
1786314205511501967,448
1786314205516672924,444
1786314205521396045,441
1786314205526504152,437
1786314205532633608,434
1786314205537678040,432
1786314205542535692,429
1786314205547515214,428
1786314205553530603,426
1786314205558552689,425
1786314205563497579,424
1786314205568531624,423
1786314205574534912,423
1786314205579530412,423
1786314205584533982,422
1786314205590448970,423
1786314205595406763,424
1786314205600534534,423
1786314205605393251,424
1786314205611552124,425
1786314205616539254,426
1786314205621422708,427
1786314205626522333,428
1786314205632482951,429
1786314205637617782,430
1786314205642674494,431
1786314205647570685,432
1786314205653564083,435
1786314205658519939,436
1786314205663502631,437
1786314205668691489,438
1786314205674524946,439
1786314205679542994,439
1786314205684695447,439
1786314205689527059,439
1786314205695383567,440
1786314205700514501,440
1786314205705360506,440
1786314205710591128,441
1786314205716463785,441
1786314205721384819,440
1786314205726458065,439
1786314205731581025,439
1786314205737641439,438
1786314205742508071,438
1786314205747510117,436
1786314205752679727,436
1786314205758455431,436
1786314205763488002,434
1786314205768678289,432
1786314205774510894,431
1786314205779510754,430
1786314205784678493,429
1786314205789454165,428
1786314205795450141,427
1786314205800665307,426
1786314205805396846,425
1786314205810528527,424
1786314205816461848,424
1786314205821457826,424
1786314205826662957,424
1786314205831492245,425
1786314205837570279,427
1786314205842610586,430
1786314205847597086,435
1786314205852678294,442
1786314205858643016,450
1786314205863409660,460
1786314205868546900,473
1786314205873592391,488
1786314205879409668,505
1786314205884560927,525
1786314205889594650,546
1786314205894393810,570
1786314205900516855,595
1786314205905452292,620
1786314205910422008,646
1786314205915384039,671
1786314205921389349,696
1786314205926386701,720
1786314205931382415,742
1786314205936390030,761
1786314205942400407,779
1786314205947387155,795
1786314205952383194,808
1786314205958557858,819
1786314205963381687,825
1786314205968382715,830
1786314205973409979,832
1786314205979390073,830
1786314205984391515,828
1786314205989593091,822
1786314205994395147,814
1786314206000604612,804
1786314206005633790,793
1786314206010412172,781
1786314206015541094,767
1786314206021388036,752
1786314206026726589,735
1786314206031532931,718
1786314206036438008,700
1786314206042700383,680
1786314206047550573,660
1786314206052714051,640
1786314206057378492,620
1786314206063672393,600
1786314206068700399,581
1786314206073706479,563
1786314206078532323,546
1786314206084695807,529
1786314206089529045,514
1786314206094514550,501
1786314206099693294,489
1786314206105516812,479
1786314206110388649,470
1786314206115513893,464
1786314206121455332,458
1786314206126686596,455
1786314206131510717,453
1786314206136352325,453
1786314206142509220,453
1786314206147503870,455
1786314206152523373,458
1786314206157519988,462
1786314206163510152,465
1786314206168512243,471
1786314206173487468,477
1786314206178441644,484
1786314206184509282,490
1786314206189496580,497
1786314206194516483,503
1786314206199511922,509
1786314206205519886,515
1786314206210411511,520
1786314206215714773,525
1786314206220396804,529
1786314206226454605,533
1786314206231464805,537
1786314206236375711,539
1786314206241668001,541
1786314206247459651,543
1786314206252431851,543
1786314206257558773,543
1786314206262374996,542
1786314206268651029,539
1786314206273511622,537
1786314206278633927,534
1786314206283693434,531
1786314206289734708,527
1786314206294546309,524
1786314206299688863,519
1786314206305423632,514
1786314206310427526,509
1786314206315682042,505
1786314206320371115,499
1786314206326660311,494
1786314206331656718,490
1786314206336426543,485
1786314206341521085,480
1786314206347506145,476
1786314206352518063,471
1786314206357517186,466
1786314206362522641,462
1786314206368514620,457
1786314206373512428,453
1786314206378509619,449
1786314206383524687,445
1786314206389706532,441
1786314206394575159,437
1786314206399663635,434
1786314206404518416,431
1786314206410545286,428
1786314206415685385,426
1786314206420435995,424
1786314206425717921,422
1786314206431519587,421
1786314206436704960,420
1786314206441538657,419
1786314206446561949,418
1786314206452652707,417
1786314206457383475,416
1786314206462511798,415
1786314206467507283,414
1786314206473384809,414
1786314206478538748,414
1786314206483515205,413
1786314206489454276,413
1786314206494465192,412
1786314206499678785,412
1786314206504383954,412
1786314206510565437,412
1786314206515518464,412
1786314206520429460,413
1786314206525511694,413
1786314206531462434,413
1786314206536384290,414
1786314206541490866,415
1786314206546459079,416
1786314206552555275,416
1786314206557500924,417
1786314206562451819,418
1786314206567519478,420
1786314206573508712,422
1786314206578508238,423
1786314206583462747,425
1786314206588417573,426
1786314206594393203,428
1786314206599508345,429
1786314206604434545,429
1786314206609515097,430
1786314206615492837,430
1786314206620552729,430
1786314206625689265,430
1786314206630458224,431
1786314206636415262,431
1786314206641629157,430
1786314206646459902,430
1786314206651674457,430
1786314206657578693,429
1786314206662586923,428
1786314206667754300,428
1786314206673359967,428
1786314206678504096,427
1786314206683722491,426
1786314206688572897,425
1786314206694392867,424
1786314206699461147,422
1786314206704384402,421
1786314206709355240,419
1786314206715365792,417
1786314206720375165,416
1786314206725345504,414
1786314206730327908,412
1786314206736384248,411
1786314206741460961,409
1786314206746465850,408
1786314206751457963,407
1786314206757542532,406
1786314206762431353,406
1786314206767620104,407
1786314206772505784,410
1786314206778509277,413
1786314206783647277,417
1786314206788457014,425
1786314206793455601,434
1786314206799487358,444
1786314206804490465,458
1786314206809665314,473
1786314206814461067,492
1786314206820679852,512
1786314206825684844,533
1786314206830451176,556
1786314206835566611,582
1786314206841666697,608
1786314206846462055,633
1786314206851688379,659
1786314206856663962,683
1786314206862512022,706
1786314206867682364,728
1786314206872710349,748
1786314206878667508,766
1786314206883407810,780
1786314206888600054,793
1786314206893395005,802
1786314206899678313,809
1786314206904499706,813
1786314206909584123,814
1786314206914509975,813
1786314206920662923,809
1786314206925675883,803
1786314206930495746,796
1786314206935543642,786
1786314206941676755,775
1786314206946463637,761
1786314206951460070,748
1786314206956427834,732
1786314206962453648,714
1786314206967458317,697
1786314206972419246,677
1786314206977395148,658
1786314206983461377,638
1786314206988435403,617
1786314206993402044,597
1786314206998505881,577
1786314207004419254,558
1786314207009409358,541
1786314207014456183,524
1786314207019360462,509
1786314207025548339,496
1786314207030358279,484
1786314207035323793,475
1786314207041419245,466
1786314207046366225,460
1786314207051392914,455
1786314207056377266,453
1786314207062372825,451
1786314207067336836,452
1786314207072636313,453
1786314207077385660,456
1786314207083397169,460
1786314207088379047,465
1786314207093382109,471
1786314207098524636,477
1786314207104408608,484
1786314207109348123,491
1786314207114411910,499
1786314207119415514,505
1786314207125335114,511
1786314207130442741,518
1786314207135336209,525
1786314207140398029,530
1786314207146341759,535
1786314207151396236,540
1786314207156420032,543
1786314207161394954,547
1786314207167521777,548
1786314207172412286,550
1786314207177374969,550
1786314207182687001,549
1786314207188509328,548
1786314207193517011,545
1786314207198515939,543
1786314207203519660,540
1786314207209496485,537
1786314207214459102,533
1786314207219398066,529
1786314207225647912,525
1786314207230527122,521
1786314207235431699,517
1786314207240693751,512
1786314207246534449,507
1786314207251710516,502
1786314207256665440,497
1786314207261515303,492
1786314207267557048,486
1786314207272594085,481
1786314207277416297,477
1786314207282614479,473
1786314207288447477,468
1786314207293593569,464
1786314207298527645,459
1786314207303631092,455
1786314207309417046,452
1786314207314692487,449
1786314207319399546,446
1786314207324710951,443
1786314207330560732,440
1786314207335416266,437
1786314207340457252,436
1786314207345549779,433
1786314207351514656,432
1786314207356433748,430
1786314207361557337,429
1786314207366528800,427
1786314207372412821,426
1786314207377430920,425
1786314207382508734,424
1786314207387509762,423
1786314207393563486,423
1786314207398527365,422
1786314207403390885,421
1786314207408508397,420
1786314207414666322,419
1786314207419574736,419
1786314207424685542,419
1786314207430506781,419
1786314207435422571,419
1786314207440661892,419
1786314207445461558,419
1786314207451456634,420
1786314207456624731,421
1786314207461515590,421
1786314207466466798,422
1786314207472602524,423
1786314207477386000,424
1786314207482689025,425
1786314207487651850,426
1786314207493527177,428
1786314207498682860,430
1786314207503590443,432
1786314207508550922,434
1786314207514667620,435
1786314207519349180,437
1786314207524665711,438
1786314207529688084,439
1786314207535376624,439
1786314207540696647,439
1786314207545668959,439
1786314207550704196,439
1786314207556684644,439
1786314207561490065,438
1786314207566456939,438
1786314207571728262,438
1786314207577530013,436
1786314207582687461,435
1786314207587713978,434
1786314207593388929,432
1786314207598527438,430
1786314207603671765,428
1786314207608829444,425
1786314207614527765,424
1786314207619655146,422
1786314207624715597,420
1786314207629520562,419
1786314207635446109,418
1786314207640719650,417
1786314207645526255,416
1786314207650552984,416
1786314207656700260,417
1786314207661497628,418
1786314207666701499,421
1786314207671710080,426
1786314207677445537,433
1786314207682698075,441
1786314207687653819,453
1786314207692395752,468
1786314207698575016,484
1786314207703426887,503
1786314207708737554,524
1786314207713531270,548
1786314207719449511,573
1786314207724413960,598
1786314207729560153,624
1786314207734590544,651
1786314207740673964,677
1786314207745571900,701
1786314207750696774,725
1786314207755519690,747
1786314207761432319,767
1786314207766551054,784
1786314207771666188,799
1786314207777535304,811
1786314207782524731,821
1786314207787519018,828
1786314207792513013,832
1786314207798528056,833
1786314207803416363,832
1786314207808683886,829
1786314207813525133,823
1786314207819434920,815
1786314207824520203,804
1786314207829525246,793
1786314207834683363,779
1786314207840513428,764
1786314207845513501,748
1786314207850507451,732
1786314207855689608,715
1786314207861516790,696
1786314207866527564,676
1786314207871527335,657
1786314207876519131,637
1786314207882525325,617
1786314207887390686,597
1786314207892404077,578
1786314207897684707,560
1786314207903398593,543
1786314207908577948,527
1786314207913525059,512
1786314207918497690,499
1786314207924686825,488
1786314207929532245,477
1786314207934574632,469
1786314207939711980,462
1786314207945527636,457
1786314207950703208,453
1786314207955547428,451
1786314207961513359,451
1786314207966550619,452
1786314207971721962,455
1786314207976447662,458
1786314207982696552,462
1786314207987679728,467
1786314207992513918,472
1786314207997548071,478
1786314208003370751,484
1786314208008565964,490
1786314208013655523,497
1786314208018592613,503
1786314208024408589,509
1786314208029506293,514
1786314208034519715,520
1786314208039409079,523
1786314208045383147,528
1786314208050523989,532
1786314208055533151,534
1786314208060380126,536
1786314208066382636,537
1786314208071405962,537
1786314208076379080,536
1786314208081620784,535
1786314208087586713,534
1786314208092396573,532
1786314208097627519,530
1786314208102419354,526
1786314208108417451,523
1786314208113377657,520
1786314208118382427,517
1786314208123388681,514
1786314208129371866,509
1786314208134362375,505
1786314208139396491,500
1786314208145349494,495
1786314208150328068,490
1786314208155382775,485
1786314208160392182,481
1786314208166365402,475
1786314208171361936,470
1786314208176368982,465
1786314208181374411,460
1786314208187528238,455
1786314208192512627,450
1786314208197417259,446
1786314208202346548,441
1786314208208386400,438
1786314208213510896,435
1786314208218462742,432
1786314208223351664,430
1786314208229523246,427
1786314208234648904,425
1786314208239436331,423
1786314208244511131,421
1786314208250550904,419
1786314208255694042,417
1786314208260516915,415
1786314208265643728,414
1786314208271518102,412
1786314208276541961,411
1786314208281706406,410
1786314208286349546,409
1786314208292563472,408
1786314208297705013,407
1786314208302395104,407
1786314208307628282,408
1786314208313645981,407
1786314208318509229,407
1786314208323659313,407
1786314208329451497,408
1786314208334527498,408
1786314208339526475,408
1786314208344528653,408
1786314208350524687,409
1786314208355652877,409
1786314208360527888,409
1786314208365551816,410
1786314208371501130,412
1786314208376536963,414
1786314208381560284,415
1786314208386569496,416
1786314208392591154,417
1786314208397635407,419
1786314208402411532,420
1786314208407705716,422
1786314208413530899,424
1786314208418504581,426
1786314208423509043,427
1786314208428531920,429
1786314208434553858,430
1786314208439612825,431
1786314208444576071,433
1786314208449716831,433
1786314208455686003,434
1786314208460512278,434
1786314208465523951,435
1786314208470601405,435
1786314208476507058,435
1786314208481525174,435
1786314208486514625,434
1786314208491358203,433
1786314208497560865,431
1786314208502391187,429
1786314208507567121,427
1786314208512673888,425
1786314208518401748,423
1786314208523517162,421
1786314208528710797,420
1786314208534691524,418
1786314208539543127,416
1786314208544702823,414
1786314208549706959,413
1786314208555696197,412
1786314208560535826,411
1786314208565528823,411
1786314208570510488,411
1786314208576517870,413
