HostTime_ns,Data
1786314640339730286,598
1786314640344724418,578
1786314640349732197,560
1786314640354738493,543
1786314640360732858,528
1786314640365730133,515
1786314640370738624,503
1786314640375759779,493
1786314640381723278,486
1786314640386745876,480
1786314640391711748,476
1786314640396755400,473
1786314640402742930,473
1786314640407637984,473
1786314640412698645,475
1786314640417692722,479
1786314640423687409,483
1786314640428529806,488
1786314640433695550,494
1786314640438631669,501
1786314640444699820,507
1786314640449698873,514
1786314640454696815,520
1786314640459705425,526
1786314640465763308,532
1786314640470700368,538
1786314640475706995,542
1786314640480715646,547
1786314640486730714,550
1786314640491736894,553
1786314640496732064,555
1786314640501703334,558
1786314640507705261,559
1786314640512836641,559
1786314640517829586,559
1786314640523643312,558
1786314640528536058,556
1786314640533400842,552
1786314640538597647,549
1786314640544720289,545
1786314640549622313,540
1786314640554409147,536
1786314640559523890,531
1786314640565388084,526
1786314640570466367,520
1786314640575645555,515
1786314640580556085,508
1786314640586550858,502
1786314640591373970,496
1786314640596748600,489
1786314640601358781,483
1786314640607461722,477
1786314640612541513,470
1786314640617521248,464
1786314640622514704,458
1786314640628726084,452
1786314640633362714,446
1786314640638401691,441
1786314640643535725,436
1786314640649509329,431
1786314640654491190,427
1786314640659436820,423
1786314640664524226,420
1786314640670466246,416
1786314640675490235,413
1786314640680523804,411
1786314640686506880,409
1786314640691516845,406
1786314640696528523,404
1786314640701491120,402
1786314640707522557,400
1786314640712525955,399
1786314640717500511,398
1786314640722527124,398
1786314640728581493,397
1786314640733702729,396
1786314640738840318,396
1786314640743622717,396
1786314640749695428,395
1786314640754700536,395
1786314640759703168,396
1786314640764700067,397
1786314640770697003,397
1786314640775703400,398
1786314640780703666,398
1786314640785765069,399
1786314640791701050,400
1786314640796708157,400
1786314640801737647,401
1786314640806694458,402
1786314640812740868,403
1786314640817696938,404
1786314640822735624,404
1786314640827699085,405
1786314640833697931,406
1786314640838719747,406
1786314640843699827,406
1786314640848693438,406
1786314640854726638,405
1786314640859696124,404
1786314640864714758,403
1786314640870698820,402
1786314640875703426,400
1786314640880694923,400
1786314640885715432,399
1786314640891698656,398
1786314640896699765,397
1786314640901713042,397
1786314640906696300,396
1786314640912646262,396
1786314640917702213,395
1786314640922699818,395
1786314640927771284,394
1786314640933423350,394
1786314640938675894,394
1786314640943684735,397
1786314640948695291,400
1786314640954695063,404
1786314640959694543,412
1786314640964693061,421
1786314640969713825,433
1786314640975690690,447
1786314640980696144,464
1786314640985735591,484
1786314640990690929,506
1786314640996687880,530
1786314641001586567,556
1786314641006584153,585
1786314641011355034,614
1786314641017437009,644
1786314641022569622,675
1786314641027383691,705
1786314641032354443,734
1786314641038433200,762
1786314641043683254,789
1786314641048531476,813
1786314641054390513,835
1786314641059358322,854
1786314641064520439,870
1786314641069372743,884
1786314641075449627,893
1786314641080353772,899
1786314641085454980,903
1786314641090501812,904
1786314641096573750,901
1786314641101593815,895
1786314641106450059,888
1786314641111568634,877
1786314641117503438,866
1786314641122561814,852
1786314641127620602,836
1786314641132778878,819
1786314641138410862,801
1786314641143567796,781
1786314641148732272,761
1786314641153537297,739
1786314641159633944,716
1786314641164731019,694
1786314641169629095,671
1786314641174597776,648
1786314641180788768,627
1786314641185761160,606
1786314641190734605,587
1786314641195760587,568
1786314641201759347,551
1786314641206724372,536
1786314641211734311,522
1786314641217623354,511
1786314641222724964,501
1786314641227733225,494
1786314641232718136,489
1786314641238722179,485
1786314641243736142,483
1786314641248733141,483
1786314641253726878,483
1786314641259731848,485
1786314641264733508,489
1786314641269724243,492
1786314641274726940,497
1786314641280726637,501
1786314641285754594,507
1786314641290722516,512
1786314641295742648,517
1786314641301724836,523
1786314641306683371,528
1786314641311681478,533
1786314641316681564,537
1786314641322685807,541
1786314641327689778,545
1786314641332690475,548
1786314641337689900,551
1786314641343685107,553
1786314641348695938,554
1786314641353693108,554
1786314641358687977,553
1786314641364689584,551
1786314641369690317,549
1786314641374688900,546
1786314641379697155,542
1786314641385721725,538
1786314641390673164,534
1786314641395726814,528
1786314641401692127,523
1786314641407208409,517
1786314641411689925,511
1786314641416690787,505
1786314641422696800,499
1786314641427688096,494
1786314641432685741,488
1786314641437520239,482
1786314641443690527,477
1786314641448689706,471
1786314641453685458,466
1786314641458687980,461
1786314641464685071,455
1786314641469683283,449
1786314641474694491,443
1786314641479680680,438
1786314641485724369,434
1786314641490682609,428
1786314641495717681,423
1786314641500690941,419
1786314641506687947,415
1786314641511665045,410
1786314641516692083,406
1786314641521685109,404
1786314641527659072,401
1786314641532693452,399
1786314641537686528,397
1786314641542704049,395
1786314641548693573,393
1786314641553720897,392
1786314641558599002,391
1786314641563681559,389
1786314641569680565,389
1786314641574685106,389
1786314641579683839,388
1786314641585717530,388
1786314641590686345,389
1786314641595733249,388
1786314641600691428,389
1786314641606680913,390
1786314641611708528,390
1786314641616681993,391
1786314641621685903,392
1786314641627689685,393
1786314641632687446,394
1786314641637680566,395
1786314641642689468,396
1786314641648695204,397
1786314641653687332,397
1786314641658707164,399
1786314641663703823,400
1786314641669704092,401
1786314641674701797,402
1786314641679690774,402
1786314641684727259,403
1786314641690698401,404
1786314641695721685,404
1786314641700703119,404
1786314641705705887,404
1786314641711721200,403
1786314641716712155,403
1786314641721694420,402
1786314641726696221,402
1786314641732569978,401
1786314641737707712,400
1786314641742681843,399
1786314641747679624,398
1786314641753684284,396
1786314641758685462,394
1786314641763689182,392
1786314641769690183,390
1786314641774459327,389
1786314641779585388,387
1786314641784439772,385
1786314641790493618,384
1786314641795706132,383
1786314641800461524,383
1786314641805488185,386
1786314641811701803,388
1786314641816678145,392
1786314641821697305,399
1786314641826691017,408
1786314641832689196,420
1786314641837686345,434
1786314641842686492,452
1786314641847612873,471
1786314641853691653,495
1786314641858685976,520
1786314641863707046,547
1786314641868720849,576
1786314641874684659,606
1786314641879691857,637
1786314641884893854,668
1786314641889581073,700
1786314641895395582,729
1786314641900426407,758
1786314641905441805,784
1786314641910667841,809
1786314641916339904,831
1786314641921461210,850
1786314641926862321,866
1786314641931388907,879
1786314641937458306,888
1786314641942635111,895
1786314641947463406,898
1786314641953782076,898
1786314641958372665,894
1786314641963373021,890
1786314641968420368,882
1786314641974740035,872
1786314641979393675,860
1786314641984419968,846
1786314641989461354,830
1786314641995545275,812
1786314642000423567,792
1786314642005414364,771
1786314642010410571,750
1786314642016355530,728
1786314642021387736,706
1786314642026387084,683
1786314642031380295,660
1786314642037376861,638
1786314642042390237,615
1786314642047381444,595
1786314642052402931,575
1786314642058387550,556
1786314642063361838,539
1786314642068363244,523
1786314642073649056,510
1786314642079689862,498
1786314642084658448,488
1786314642089355067,480
1786314642094509255,473
1786314642100348250,469
1786314642105358563,466
1786314642110357147,465
1786314642115352501,465
1786314642121354250,467
1786314642126362754,470
1786314642131355018,474
1786314642137316028,478
1786314642142407071,484
1786314642147374232,490
1786314642152405410,496
1786314642158404336,502
1786314642163406531,508
1786314642168537479,514
1786314642173410837,520
1786314642179510787,525
1786314642184422933,529
1786314642189538469,534
1786314642194505392,537
1786314642200605523,540
1786314642205553528,542
1786314642210480979,543
1786314642215534302,544
1786314642221569754,545
1786314642226563336,544
1786314642231520879,542
1786314642236562595,540
1786314642242433279,538
1786314642247515915,536
1786314642252548172,533
1786314642257456428,529
1786314642263406997,525
1786314642268573414,520
1786314642273549692,515
1786314642278435861,510
1786314642284577761,504
1786314642289555260,498
1786314642294419938,490
1786314642299368890,483
1786314642305509508,477
1786314642310392602,469
1786314642315463181,463
1786314642321337585,456
1786314642326385418,449
1786314642331420321,442
1786314642336462716,436
1786314642342507568,430
1786314642347460986,425
1786314642352458039,420
1786314642357502310,414
1786314642363659612,409
1786314642368466288,405
1786314642373508614,401
1786314642378511622,397
1786314642384513405,394
1786314642389405672,391
1786314642394384068,388
1786314642399449435,385
1786314642405550591,383
1786314642410419565,381
1786314642415557524,379
1786314642420412762,377
1786314642426527102,375
1786314642431556157,374
1786314642436527466,373
1786314642441515111,372
1786314642447542687,372
1786314642452526019,371
1786314642457551558,371
1786314642462534936,371
1786314642468518958,372
1786314642473527698,371
1786314642478549454,371
1786314642483528930,371
1786314642489527126,371
1786314642494530822,371
1786314642499522816,371
1786314642504433210,371
1786314642510512106,371
1786314642515782952,371
1786314642520462924,371
1786314642526459769,371
1786314642531512622,371
1786314642536487850,372
1786314642541464356,372
1786314642547698271,372
1786314642552680952,373
1786314642557690701,373
1786314642562464338,374
1786314642568460381,375
1786314642573460594,375
1786314642578496923,376
1786314642583509443,377
1786314642589464069,377
1786314642594515320,377
1786314642599461245,378
1786314642604491420,378
1786314642610494364,378
1786314642615393616,378
1786314642620697191,377
1786314642625699608,377
1786314642631628717,376
1786314642636696770,375
1786314642641691514,373
1786314642646695861,372
1786314642652721689,369
1786314642657615013,367
1786314642662671821,366
1786314642667754117,364
1786314642673712013,362
1786314642678696949,360
1786314642683746104,359
1786314642688637592,356
1786314642694566456,355
1786314642699556275,354
1786314642704426565,353
1786314642710512897,353
1786314642715506906,353
1786314642720464054,355
1786314642725404463,359
1786314642731384550,364
1786314642736622386,371
1786314642741675575,381
1786314642746515388,393
1786314642752462406,407
1786314642757456897,424
1786314642762485636,444
1786314642767500552,467
1786314642773519113,491
1786314642778522270,518
1786314642783547752,548
1786314642788519850,578
1786314642794553281,609
1786314642799535984,640
1786314642804522591,671
1786314642809519994,702
1786314642815521254,731
1786314642820522978,759
1786314642825524906,784
1786314642830520659,807
1786314642836535499,828
1786314642841522065,845
1786314642846701704,859
1786314642851699295,871
1786314642857505750,878
1786314642862655754,883
1786314642867734402,885
1786314642872694015,884
1786314642878699124,881
1786314642883719337,875
1786314642888654704,866
1786314642894727621,854
1786314642899703722,841
1786314642904697809,826
1786314642909698973,810
1786314642915702775,791
1786314642920662559,770
1786314642925697340,749
1786314642930690716,726
1786314642936690609,702
1786314642941682561,679
1786314642946626889,656
1786314642951441582,632
1786314642957515903,609
1786314642962433883,587
1786314642967408992,567
1786314642972525817,547
1786314642978526695,530
1786314642983510026,514
1786314642988557498,500
1786314642993731741,488
1786314642999451991,478
1786314643004686401,470
1786314643009521361,464
1786314643014359749,459
1786314643020686427,457
1786314643025419811,457
1786314643030418150,457
1786314643035461777,460
1786314643041684755,464
1786314643046601162,469
1786314643051685679,474
1786314643057618948,480
1786314643062688375,486
1786314643067722821,493
1786314643072701352,500
1786314643078458469,506
1786314643083724505,512
1786314643088684298,517
1786314643093669951,522
1786314643099705937,527
1786314643104687496,530
1786314643109674086,533
1786314643114621100,536
1786314643120596176,537
1786314643125489336,538
1786314643130463194,539
1786314643135520499,537
1786314643141671852,536
1786314643146487941,534
1786314643151460849,532
1786314643156454574,530
1786314643162515531,527
1786314643167435312,523
1786314643172511840,518
1786314643177657690,513
1786314643183423198,507
1786314643188489447,502
1786314643193461616,496
1786314643198400910,491
1786314643204539978,484
1786314643209623628,478
1786314643214679673,471
1786314643219606024,465
1786314643225699609,459
1786314643230705579,452
1786314643235700708,446
1786314643241631657,440
1786314643246694283,435
1786314643251697562,430
1786314643256687780,426
1786314643262699305,421
1786314643267503357,417
1786314643272668210,413
1786314643277734309,410
1786314643283787615,406
1786314643288694422,403
1786314643293707563,400
1786314643298691627,398
1786314643304560690,396
1786314643309685663,394
1786314643314651646,392
1786314643319521662,391
1786314643325361337,389
1786314643330526122,387
1786314643335432855,386
1786314643340663190,386
1786314643346703482,386
1786314643351662333,385
1786314643356684250,385
1786314643361676087,385
1786314643367671129,386
1786314643372684005,386
1786314643377741935,386
1786314643382705191,387
1786314643388682352,387
1786314643393635500,386
1786314643398723775,387
1786314643403668423,388
1786314643409723183,388
1786314643414716709,388
1786314643419699977,389
1786314643425729273,390
1786314643430712230,391
1786314643435665493,392
1786314643440708127,393
1786314643446700719,394
1786314643451705536,395
1786314643456521442,395
1786314643461520680,397
1786314643467663820,398
1786314643472696377,399
1786314643477705634,400
1786314643482745763,402
1786314643488694288,402
1786314643493726894,403
1786314643498665854,403
1786314643503635641,403
1786314643509729415,403
1786314643514647132,402
1786314643519435043,402
1786314643524697059,401
1786314643530720812,400
1786314643535514593,399
1786314643540715497,399
1786314643545691153,398
1786314643551681969,397
1786314643556723471,395
1786314643561701958,393
1786314643566769485,392
1786314643572717268,390
1786314643577695013,389
1786314643582726321,387
1786314643588720816,385
1786314643593730651,383
1786314643598729038,382
1786314643604958180,380
1786314643609594386,379
1786314643614493120,377
1786314643619536055,376
1786314643624508544,376
1786314643630511585,377
1786314643635457465,379
1786314643640505900,383
1786314643645678666,389
1786314643651461866,396
1786314643656513729,406
1786314643661512263,419
1786314643666495096,434
1786314643672675980,451
1786314643677681028,471
1786314643682686431,494
1786314643687688697,518
1786314643693716590,544
1786314643698581199,572
1786314643703678715,601
1786314643708685993,630
1786314643714684433,660
1786314643719678104,689
1786314643724697160,717
1786314643729683700,744
1786314643735615180,769
1786314643740682266,792
1786314643745682472,811
1786314643750687991,829
1786314643756675030,844
1786314643761681030,856
1786314643766714062,865
1786314643772684638,871
1786314643777685080,873
1786314643782718629,874
1786314643787686024,872
1786314643793808090,867
1786314643798701655,860
1786314643803696755,851
1786314643808694005,840
1786314643814696283,825
1786314643819699537,810
1786314643824690262,793
1786314643829693270,773
1786314643835779066,753
1786314643840692443,731
1786314643845677439,709
1786314643850697512,687
1786314643856715682,664
1786314643861692324,641
1786314643866739990,619
1786314643871699052,597
1786314643877699482,577
1786314643882727041,558
1786314643887724486,540
1786314643892685237,525
1786314643898703373,511
1786314643903696473,500
1786314643908695466,490
1786314643913696044,481
1786314643919808482,475
1786314643924692480,470
1786314643929689128,468
1786314643934768688,466
1786314643940704854,467
1786314643945693199,469
1786314643950696162,472
1786314643956699964,475
1786314643961453468,480
1786314643966715506,485
1786314643971693572,491
1786314643977697524,496
1786314643982717336,502
1786314643987693638,508
1786314643992688036,515
1786314643998708100,521
1786314644003678137,526
1786314644008533762,531
1786314644013370781,535
1786314644019373259,538
1786314644024383226,541
1786314644029385200,543
1786314644034389680,543
1786314644040387502,544
1786314644045380209,543
1786314644050384813,541
1786314644055369206,539
1786314644061384762,536
1786314644066385294,533
1786314644071357657,530
1786314644076385546,525
1786314644082387266,521
1786314644087382089,516
1786314644092384700,512
1786314644097395105,506
1786314644103390589,501
1786314644108388054,495
1786314644113540039,489
1786314644119417996,483
1786314644124528713,478
1786314644129541132,471
1786314644134538859,465
1786314644140522494,458
1786314644145523918,453
1786314644150538117,447
1786314644155522648,441
1786314644161508464,435
1786314644166717848,430
1786314644171692721,426
1786314644176719133,422
1786314644182734732,418
1786314644187695774,416
1786314644192696326,413
1786314644197715747,410
1786314644203711150,408
1786314644208689717,406
1786314644213718975,405
1786314644218570504,403
1786314644224694068,403
1786314644229717408,402
1786314644234690552,401
1786314644239696492,400
1786314644245600007,399
1786314644250679567,398
1786314644255674487,397
1786314644260679113,396
1786314644266699178,395
1786314644271695115,395
1786314644276711574,395
1786314644281686151,394
1786314644287680166,395
1786314644292688025,394
1786314644297678900,394
1786314644303678377,395
1786314644308679335,395
1786314644313678801,395
1786314644318672608,396
1786314644324684724,397
1786314644329678876,398
1786314644334675194,398
1786314644339678653,399
1786314644345664344,400
1786314644350676397,401
1786314644355684282,402
1786314644360712262,403
1786314644366686446,403
1786314644371673617,404
1786314644376708650,404
1786314644381700913,404
1786314644387674941,403
1786314644392680956,404
1786314644397691787,403
1786314644402683479,403
1786314644408681814,404
1786314644413686480,403
1786314644418676754,402
1786314644423760869,402
1786314644429691317,400
1786314644434683751,398
1786314644439732029,397
1786314644444685217,395
1786314644450688227,393
1786314644455690112,391
1786314644460692614,388
1786314644465695797,386
1786314644471659943,383
1786314644476705639,381
1786314644481709545,378
1786314644487662179,376
1786314644492717708,374
1786314644497664997,373
1786314644502687104,373
1786314644508686887,373
1786314644513688783,375
1786314644518576224,377
1786314644523512116,382
1786314644529694647,387
1786314644534490860,395
1786314644539686937,405
1786314644544691453,418
1786314644550694127,434
1786314644555683409,451
1786314644560690236,472
1786314644565729603,495
1786314644571701285,520
1786314644576710032,546
1786314644581725248,575
1786314644586699941,604
1786314644592719509,634
1786314644597694693,664
1786314644602696193,693
1786314644607695231,722
1786314644613694248,750
1786314644618697050,775
1786314644623682387,799
1786314644628682253,820
1786314644634694926,839
1786314644639692211,855
1786314644644678836,868
1786314644650627912,878
1786314644655693299,885
1786314644660686249,889
1786314644665715963,890
1786314644671669474,889
1786314644676714274,885
1786314644681720524,879
1786314644686690451,871
1786314644692741853,860
1786314644697694710,846
1786314644702690146,832
1786314644707723374,816
1786314644713695428,798
1786314644718673453,780
1786314644723717416,760
1786314644728721181,740
1786314644734528109,718
1786314644739718940,696
1786314644744683073,674
1786314644749716857,654
1786314644755719587,633
1786314644760688602,612
1786314644765724681,593
1786314644770710885,575
1786314644776690041,557
1786314644781716949,541
1786314644786684821,527
1786314644791695337,514
1786314644797690745,504
1786314644802714431,495
1786314644807602749,488
1786314644812679442,482
1786314644818675647,478
1786314644823765310,476
1786314644828682545,475
1786314644834601371,475
1786314644839720817,476
1786314644844678180,479
1786314644849693487,483
1786314644855673684,488
1786314644860665437,493
1786314644865711319,499
1786314644870675336,504
1786314644876680181,510
1786314644881801186,514
1786314644886693324,520
1786314644891704566,524
1786314644897696315,528
1786314644902692452,532
1786314644907691601,535
1786314644912686130,538
1786314644918683768,540
1786314644923710000,542
1786314644928691252,543
1786314644933683807,543
1786314644939688661,542
1786314644944684663,541
1786314644949691711,540
1786314644954685246,537
1786314644960685516,534
1786314644965714193,531
1786314644970508811,527
1786314644975510753,521
1786314644981531591,516
1786314644986515356,510
1786314644991506462,504
1786314644996507214,498
1786314645002577199,491
1786314645007372209,485
1786314645012457967,479
1786314645018342008,473
1786314645023492782,468
1786314645028447803,462
1786314645033457460,457
1786314645039457486,452
1786314645044455609,447
1786314645049676849,443
1786314645054685419,438
1786314645060682030,434
1786314645065700925,430
1786314645070691875,426
1786314645075717655,422
1786314645081714016,418
1786314645086683602,415
1786314645091682114,413
1786314645096689823,410
1786314645102681432,408
1786314645107677770,406
1786314645112677977,404
1786314645117708273,402
1786314645123682276,401
1786314645128674058,400
1786314645133679061,399
1786314645138370743,397
1786314645144370737,397
1786314645149455761,397
1786314645154455251,396
1786314645159427736,396
1786314645165621504,396
1786314645170505673,396
1786314645175419537,396
1786314645180458316,397
1786314645186419287,398
1786314645191358163,400
1786314645196346005,400
1786314645202389400,401
1786314645207363685,403
1786314645212378321,404
1786314645217463846,404
1786314645223524249,405
1786314645228509817,406
1786314645233517170,406
1786314645238516920,407
1786314645244526712,408
1786314645249518604,409
1786314645254519487,409
1786314645259522916,409
1786314645265516064,409
1786314645270529747,409
1786314645275519644,409
1786314645280519275,408
1786314645286515209,408
1786314645291517781,405
1786314645296512174,403
1786314645301525200,401
1786314645307514388,399
1786314645312522247,396
1786314645317515834,394
1786314645322524169,392
1786314645328517577,390
1786314645333525216,387
1786314645338515189,385
1786314645343516027,384
1786314645349674756,383
1786314645354693335,381
1786314645359671040,380
1786314645364713694,379
1786314645370682766,379
1786314645375702553,380
1786314645380689670,381
1786314645386680422,384
1786314645391674845,388
1786314645396682534,394
1786314645401678009,402
1786314645407683455,412
1786314645412676350,425
1786314645417685121,440
1786314645422685558,459
1786314645428666954,479
1786314645433681845,501
1786314645438680297,524
1786314645443678313,550
1786314645449558275,577
1786314645454461242,604
1786314645459492210,632
1786314645464389153,660
1786314645470692100,687
1786314645475516916,713
1786314645480536086,737
1786314645485511245,761
1786314645491510521,782
1786314645496511538,800
1786314645501507547,816
1786314645506511565,830
1786314645512513271,840
1786314645517401284,847
1786314645522685621,851
1786314645527702171,853
1786314645533695734,851
1786314645538688473,847
1786314645543681058,842
1786314645548634827,834
1786314645554693165,823
1786314645559714470,811
1786314645564725376,797
1786314645570675660,782
1786314645575712947,766
1786314645580711340,748
1786314645585693966,730
1786314645591589393,711
1786314645596673814,691
1786314645601674632,670
1786314645606581828,650
1786314645612685210,629
1786314645617680451,609
1786314645622774017,590
1786314645627411350,571
1786314645633390921,553
1786314645638521601,537
1786314645643511900,522
1786314645648543418,508
1786314645654520639,496
1786314645659552579,485
1786314645664534237,476
1786314645669530049,468
1786314645675529025,462
1786314645680521884,458
1786314645685520402,456
1786314645690520719,454
1786314645696522521,453
1786314645701521470,454
1786314645706518419,457
1786314645711524449,460
1786314645717529780,464
1786314645722520610,468
1786314645727594496,473
1786314645733390068,477
1786314645738557666,482
1786314645743523373,487
1786314645748527764,491
1786314645754531982,495
1786314645759518527,499
1786314645764524382,503
1786314645769522133,505
1786314645775521549,507
1786314645780523831,508
1786314645785520098,508
1786314645790687190,508
1786314645796690536,506
1786314645801683451,505
1786314645806696817,504
1786314645811688991,501
1786314645817690262,498
1786314645822685402,496
1786314645827687743,493
1786314645832695542,488
1786314645838688279,484
1786314645843714531,480
1786314645848670576,476
1786314645853674381,471
1786314645859676920,466
1786314645864707221,462
1786314645869675945,457
1786314645874673846,452
1786314645880699133,448
1786314645885687893,445
1786314645890671311,440
1786314645895633975,436
1786314645901671761,432
1786314645906675180,428
1786314645911616666,424
1786314645916686459,419
1786314645922686372,415
1786314645927681667,411
1786314645932687632,406
1786314645938690863,402
1786314645943718142,399
1786314645948694484,395
1786314645953691247,393
1786314645959685432,390
1786314645964709354,388
1786314645969640375,385
1786314645974657882,383
1786314645980724314,381
1786314645985684463,379
1786314645990684925,378
1786314645995692965,377
1786314646001603231,375
1786314646006695660,375
1786314646011685513,374
1786314646016696324,374
1786314646022613206,375
1786314646027375172,375
1786314646032460398,375
1786314646037691550,374
1786314646043692521,375
1786314646048531344,376
1786314646053635421,377
1786314646058741612,377
1786314646064720973,379
1786314646069714509,379
1786314646074746434,380
1786314646079715554,380
1786314646085740966,382
1786314646090720551,382
1786314646095725638,383
1786314646100364996,384
1786314646106419009,385
1786314646111524334,385
1786314646116384500,385
1786314646122525000,386
1786314646127510508,385
1786314646132525885,384
1786314646137520764,384
1786314646143553688,384
1786314646148518182,384
1786314646153529850,385
1786314646158529826,385
1786314646164519245,385
1786314646169523747,384
1786314646174516711,383
1786314646179518326,383
1786314646185528087,382
1786314646190516496,382
1786314646195517299,381
1786314646200537938,381
1786314646206521634,380
1786314646211506731,380
1786314646216521190,379
1786314646221528964,378
1786314646227516193,377
1786314646232515974,376
1786314646237517137,376
1786314646242519379,375
1786314646248529861,376
1786314646253529401,377
1786314646258520487,379
1786314646263676458,382
1786314646269691541,388
1786314646274711919,395
1786314646279691984,404
1786314646285621239,416
1786314646290694194,430
1786314646295695147,446
1786314646300690211,464
1786314646306689077,485
1786314646311695553,507
1786314646316689465,532
1786314646321689256,558
1786314646327603316,585
1786314646332714123,610
1786314646337712435,637
1786314646342696038,663
1786314646348707413,688
1786314646353680492,712
1786314646358596960,734
1786314646363728279,754
1786314646369706196,773
1786314646374716356,788
1786314646379695619,802
1786314646384687437,813
1786314646390693554,820
1786314646395650566,826
1786314646400675966,829
1786314646405675360,829
1786314646411682906,827
1786314646416686866,822
1786314646421456455,815
1786314646426671618,807
1786314646432671691,795
1786314646437672469,782
1786314646442679186,767
1786314646447711968,751
1786314646453674525,733
1786314646458712704,714
1786314646463714449,695
1786314646469608668,673
1786314646474715561,653
1786314646479532284,631
1786314646484686687,610
1786314646490693055,590
1786314646495693372,570
1786314646500688015,551
1786314646505689345,534
1786314646511690726,517
1786314646516696625,502
1786314646521703493,489
1786314646526694448,478
1786314646532707897,468
1786314646537760154,460
1786314646542697856,455
1786314646547708878,451
1786314646553679448,449
1786314646558683729,449
1786314646563735039,450
1786314646568689480,452
1786314646574602944,455
1786314646579678068,460
1786314646584672110,465
1786314646589684786,470
1786314646595677046,477
1786314646600678205,484
1786314646605680216,492
1786314646610679254,499
1786314646616676050,506
1786314646621676397,512
1786314646626681601,518
1786314646631673257,524
1786314646637676854,529
1786314646642678494,534
1786314646647690918,538
1786314646652683102,540
1786314646658680293,543
1786314646663710619,544
1786314646668617841,545
1786314646674711120,544
1786314646679718368,542
1786314646684673515,541
1786314646689677306,539
1786314646695590533,535
1786314646700659800,531
1786314646705698324,528
1786314646710688062,524
1786314646716675251,519
1786314646721686844,514
1786314646726689215,510
1786314646731648758,505
1786314646737561405,500
1786314646742612599,495
1786314646747567091,490
1786314646752631916,484
1786314646759707652,478
1786314646763378502,472
1786314646768597247,466
1786314646773625664,461
1786314646779614000,455
1786314646784534032,451
1786314646789539180,446
1786314646794431758,440
1786314646800562745,436
1786314646805418969,432
1786314646810501718,429
1786314646815396127,425
1786314646821426603,422
1786314646826327111,418
1786314646831411079,415
1786314646837825800,412
1786314646842447142,409
1786314646847378744,406
1786314646852346381,403
1786314646858394993,401
1786314646863330221,398
1786314646868362951,396
1786314646873337378,395
1786314646879350610,393
1786314646884387910,393
1786314646889396583,392
1786314646894362371,392
1786314646900421104,391
1786314646905660933,393
1786314646910352942,394
1786314646915388190,395
1786314646921418464,397
1786314646926436560,399
1786314646931421454,401
1786314646936421964,402
1786314646942414253,403
1786314646947383315,405
1786314646952412709,407
1786314646957461584,407
1786314646963772627,409
1786314646968505496,410
1786314646973368432,411
1786314646978389793,412
1786314646984426321,413
1786314646989521680,414
1786314646994521326,415
1786314646999512271,415
1786314647005587137,415
1786314647010453546,415
1786314647015424290,414
1786314647020363172,414
1786314647026522540,413
1786314647031447368,412
1786314647036521159,410
1786314647042523257,408
1786314647047454615,407
1786314647052518750,405
1786314647057513042,403
1786314647063560415,402
1786314647068523541,400
1786314647073520596,399
1786314647078519685,397
1786314647084519268,395
1786314647089525292,394
1786314647094526978,393
1786314647099513513,393
1786314647105525293,394
1786314647110523670,396
1786314647115522023,400
1786314647120511695,405
1786314647126517778,413
1786314647131520941,422
1786314647136516983,435
1786314647141518769,450
1786314647147522511,467
1786314647152521544,487
1786314647157517401,510
1786314647162515638,534
1786314647168516724,560
1786314647173518880,587
1786314647178682789,616
1786314647183689781,644
1786314647189704143,672
1786314647194756871,700
1786314647199546597,727
1786314647204533027,752
1786314647210533175,775
1786314647215463404,796
1786314647220521930,814
1786314647226554226,831
1786314647231693888,845
1786314647236705225,856
1786314647241717955,864
1786314647247680783,869
1786314647252718396,872
1786314647257721088,871
1786314647262736039,868
1786314647268720912,863
1786314647273730515,855
1786314647278731915,845
1786314647283723171,833
1786314647289757248,819
1786314647294697060,804
1786314647299718601,786
1786314647304722266,767
1786314647310719798,748
1786314647315713174,727
1786314647320724687,706
1786314647325725078,685
1786314647331719053,663
1786314647336720046,641
1786314647341719762,620
1786314647346748504,599
1786314647352707428,579
1786314647357720098,559
1786314647362751782,541
1786314647367717274,524
1786314647373699606,509
1786314647378705496,496
1786314647383711692,485
1786314647389755586,477
1786314647394822757,469
1786314647399712218,463
1786314647404712620,460
1786314647410662042,459
1786314647415452554,460
1786314647420451759,462
1786314647425456818,465
1786314647431647194,471
1786314647436687082,476
1786314647441690436,482
1786314647446714718,489
1786314647452737885,495
1786314647457736634,502
1786314647462807929,508
1786314647467739157,515
1786314647473730014,521
1786314647478730943,527
1786314647483685203,532
1786314647488748916,537
1786314647494755605,540
1786314647499735159,543
1786314647504451562,544
1786314647509523679,546
1786314647515444398,546
1786314647520378949,546
1786314647525518078,545
1786314647530424854,543
1786314647536350823,540
1786314647541510388,537
1786314647546453534,535
1786314647551459114,531
1786314647557394627,526
1786314647562553391,523
1786314647567499334,519
1786314647573352271,514
1786314647578682285,508
1786314647583341079,502
1786314647588500078,497
1786314647594383579,492
1786314647599401900,485
1786314647604404755,480
1786314647609415681,476
1786314647615391507,470
1786314647620360150,465
1786314647625691110,460
1786314647630367174,455
1786314647636651553,450
1786314647641391293,446
1786314647646403462,441
1786314647651499333,437
1786314647657390142,433
1786314647662363410,429
1786314647667641502,425
1786314647672535857,421
1786314647678515489,418
1786314647683393106,415
